연번,전체기관명,도로명주소
1525,경찰청 울산광역시경찰청,울산광역시 중구 성안로 112
1526,경찰청 울산광역시경찰청 울산남부경찰서,울산광역시 남구 삼산로35번길 25
1527,경찰청 울산광역시경찰청 울산남부경찰서 무거지구대,울산광역시 남구 신복로22번길 22
1528,경찰청 울산광역시경찰청 울산남부경찰서 본동파출소,울산광역시 남구 화합로194번길 17
1529,경찰청 울산광역시경찰청 울산남부경찰서 삼산지구대,울산광역시 남구 번영로 217
1530,경찰청 울산광역시경찰청 울산남부경찰서 신정지구대,울산광역시 남구 돋질로 118
1531,경찰청 울산광역시경찰청 울산남부경찰서 야음지구대,울산광역시 남구 수암로 277
1532,경찰청 울산광역시경찰청 울산남부경찰서 옥동지구대,울산광역시 남구 대공원입구로21번길 16
1533,경찰청 울산광역시경찰청 울산동부경찰서,울산광역시 동구 진성4길 11
1534,경찰청 울산광역시경찰청 울산동부경찰서 남목파출소,울산광역시 동구 동해안로 54
1535,경찰청 울산광역시경찰청 울산동부경찰서 방어진지구대,울산광역시 동구 월봉12길 77
1536,경찰청 울산광역시경찰청 울산동부경찰서 서부파출소,울산광역시 동구 방어진순환도로 961
1537,경찰청 울산광역시경찰청 울산동부경찰서 전하지구대,울산광역시 동구 진성4길 20
1538,경찰청 울산광역시경찰청 울산북부경찰서,울산광역시 북구 화동로 67
1539,경찰청 울산광역시경찰청 울산북부경찰서 강동파출소,울산광역시 북구 산음12길 6
1540,경찰청 울산광역시경찰청 울산북부경찰서 농소1파출소,울산광역시 북구 호계로 194
1541,경찰청 울산광역시경찰청 울산북부경찰서 농소3파출소,울산광역시 북구 아진로 74
1542,경찰청 울산광역시경찰청 울산북부경찰서 명촌지구대,울산광역시 북구 명촌21길 14
1543,경찰청 울산광역시경찰청 울산북부경찰서 양정파출소,울산광역시 북구 염포로 549
1544,경찰청 울산광역시경찰청 울산북부경찰서 화봉파출소,울산광역시 북구 화봉로 83
1545,경찰청 울산광역시경찰청 울산울주경찰서,울산광역시 울주군 범서읍 점촌6길 6
1546,경찰청 울산광역시경찰청 울산울주경찰서 두동파출소,울산광역시 울주군 두동면 대밀길 25
1547,경찰청 울산광역시경찰청 울산울주경찰서 범서파출소,울산광역시 울주군 범서읍 대리로 12
1548,경찰청 울산광역시경찰청 울산울주경찰서 삼남파출소,울산광역시 울주군 삼남면 중남로 47
1549,경찰청 울산광역시경찰청 울산울주경찰서 상북파출소,울산광역시 울주군 상북면 상북로 294
1550,경찰청 울산광역시경찰청 울산울주경찰서 서생파출소,울산광역시 울주군 서생면 해맞이로 867
1551,경찰청 울산광역시경찰청 울산울주경찰서 언양파출소,울산광역시 울주군 언양읍 남천둑길 77
1552,경찰청 울산광역시경찰청 울산울주경찰서 온산파출소,울산광역시 울주군 온산읍 덕신로 229
1553,경찰청 울산광역시경찰청 울산울주경찰서 온양파출소,울산광역시 울주군 온양읍 남창2길 30
1554,경찰청 울산광역시경찰청 울산울주경찰서 웅촌파출소,울산광역시 울주군 웅촌면 곡천검단로 15
1555,경찰청 울산광역시경찰청 울산울주경찰서 청량파출소,울산광역시 울주군 청량읍 온산로 767
1556,경찰청 울산광역시경찰청 울산중부경찰서,울산광역시 중구 번영로 620
1557,경찰청 울산광역시경찰청 울산중부경찰서 반구파출소,울산광역시 중구 반구정10길 4
1558,경찰청 울산광역시경찰청 울산중부경찰서 병영지구대,울산광역시 중구 병영성7길 11
1559,경찰청 울산광역시경찰청 울산중부경찰서 성안파출소,울산광역시 중구 성안로 257
1560,경찰청 울산광역시경찰청 울산중부경찰서 태화지구대,울산광역시 중구 종가5길 55
1561,경찰청 울산광역시경찰청 울산중부경찰서 학성지구대,울산광역시 중구 학산로 7
1562,경찰청 인천광역시경찰청,인천광역시 남동구 예술로152번길 9
1563,경찰청 인천광역시경찰청 인천강화경찰서,인천광역시 강화군 강화읍 동문안길 17
1564,경찰청 인천광역시경찰청 인천강화경찰서 교동파출소,인천광역시 강화군 교동면 대룡안길54번길 14
1565,경찰청 인천광역시경찰청 인천강화경찰서 길상파출소,인천광역시 강화군 길상면 온수길36번길 7 
1566,경찰청 인천광역시경찰청 인천강화경찰서 내가파출소,인천광역시 강화군 내가면 강화서로 243
1567,경찰청 인천광역시경찰청 인천강화경찰서 불은파출소,인천광역시 강화군 불은면 강화동로 558 
1568,경찰청 인천광역시경찰청 인천강화경찰서 삼산파출소,인천광역시 강화군 삼산면 삼산북로 465
1569,경찰청 인천광역시경찰청 인천강화경찰서 서도파출소,인천광역시 강화군 서도면 주문도길 58
1570,경찰청 인천광역시경찰청 인천강화경찰서 선원파출소,인천광역시 강화군 선원면 대문고개로 4
1571,경찰청 인천광역시경찰청 인천강화경찰서 송해파출소,인천광역시 강화군 송해면 강화대로 691 
1572,경찰청 인천광역시경찰청 인천강화경찰서 심도지구대,인천광역시 강화군 강화읍 동문안길 17
1573,경찰청 인천광역시경찰청 인천강화경찰서 양도파출소,인천광역시 강화군 양도면 강화남로 722 
1574,경찰청 인천광역시경찰청 인천강화경찰서 양사파출소,인천광역시 강화군 양사면 전망대로 1381-3
1575,경찰청 인천광역시경찰청 인천강화경찰서 하점파출소,인천광역시 강화군 하점면 강화대로 1186
1576,경찰청 인천광역시경찰청 인천강화경찰서 화도파출소,인천광역시 강화군 화도면 마니산로732
1577,경찰청 인천광역시경찰청 인천계양경찰서,인천광역시 계양구 계산새로 68
1578,경찰청 인천광역시경찰청 인천계양경찰서 계산1파출소,인천광역시 계양구 계산천동로19번길 14 
1579,경찰청 인천광역시경찰청 인천계양경찰서 계산지구대,인천광역시 계양구 오조산로 43 
1580,경찰청 인천광역시경찰청 인천계양경찰서 계양산지구대,인천광역시 계양구 계양산로 92
1581,경찰청 인천광역시경찰청 인천계양경찰서 장기파출소,인천광역시 계양구 장기서로 6
1582,경찰청 인천광역시경찰청 인천계양경찰서 효성지구대,인천광역시 계양구 안남로554번길 31 
1583,경찰청 인천광역시경찰청 인천남동경찰서,인천광역시 남동구 남동대로 668
1584,경찰청 인천광역시경찰청 인천남동경찰서 간석4파출소,인천광역시 남동구 석정로552번길7
1585,경찰청 인천광역시경찰청 인천남동경찰서 간석지구대,인천광역시 남동구 석산로176
1586,경찰청 인천광역시경찰청 인천남동경찰서 구월3파출소,인천광역시 남동구 문화서로49번길 16
1587,경찰청 인천광역시경찰청 인천남동경찰서 구월지구대,인천광역시 남동구 인하로 623
1588,경찰청 인천광역시경찰청 인천남동경찰서 만수지구대,인천광역시 남동구 만수서로68
1589,경찰청 인천광역시경찰청 인천남동경찰서 정각지구대,인천광역시 남동구 용천로74
1590,경찰청 인천광역시경찰청 인천논현경찰서,인천광역시 남동구 논현고잔로 239
1591,경찰청 인천광역시경찰청 인천논현경찰서 남동공단파출소,인천광역시 남동구 남동대로239번길 112
1592,경찰청 인천광역시경찰청 인천논현경찰서 논현지구대,인천광역시 남동구 앵고개로 797
1593,경찰청 인천광역시경찰청 인천논현경찰서 만월지구대,인천광역시 남동구 장승남로47번길 7
1594,경찰청 인천광역시경찰청 인천논현경찰서 서창지구대,인천광역시 남동구 독곡로 30
1595,경찰청 인천광역시경찰청 인천미추홀경찰서,인천광역시 미추홀구 매소홀로290번길 32
1596,경찰청 인천광역시경찰청 인천미추홀경찰서 도화지구대,인천광역시 미추홀구 숙골로 87번길 22 
1597,경찰청 인천광역시경찰청 인천미추홀경찰서 문학지구대,인천광역시 미추홀구 소성로 340
1598,경찰청 인천광역시경찰청 인천미추홀경찰서 석암파출소,인천광역시 미추홀구 경인로 455-1
1599,경찰청 인천광역시경찰청 인천미추홀경찰서 숭의지구대,인천광역시 미추홀구 인주대로 78
1600,경찰청 인천광역시경찰청 인천미추홀경찰서 용오파출소,인천광역시 미추홀구 용오로 24
1601,경찰청 인천광역시경찰청 인천미추홀경찰서 주안2파출소,인천광역시 미추홀구 인하로 196
1602,경찰청 인천광역시경찰청 인천미추홀경찰서 주안역지구대,인천광역시 미추홀구 주안로 71 
1603,경찰청 인천광역시경찰청 인천미추홀경찰서 주안지구대,인천광역시 미추홀구 경원대로789
1604,경찰청 인천광역시경찰청 인천미추홀경찰서 학동지구대,인천광역시 미추홀구 학익소로 63번길 92 
1605,경찰청 인천광역시경찰청 인천부평경찰서,인천광역시 부평구 길주로 511
1606,경찰청 인천광역시경찰청 인천부평경찰서 동암지구대,인천광역시 부평구 배곶로 50 
1607,경찰청 인천광역시경찰청 인천부평경찰서 백운파출소,인천광역시 부평구 마장로 84
1608,경찰청 인천광역시경찰청 인천부평경찰서 부평2파출소,인천광역시 부평구 부영로 33
1609,경찰청 인천광역시경찰청 인천부평경찰서 역전지구대,"인천광역시 부평구 길주로 511, 부평경찰서"
1610,경찰청 인천광역시경찰청 인천부평경찰서 철마지구대,인천광역시 부평구 마장로251
1611,경찰청 인천광역시경찰청 인천부평경찰서 청천지구대,인천광역시 부평구 안남로 307
1612,경찰청 인천광역시경찰청 인천삼산경찰서,인천광역시 부평구 굴포로 104
1613,경찰청 인천광역시경찰청 인천삼산경찰서 갈산지구대,인천광역시 부평구 굴포로 7번길 43
1614,경찰청 인천광역시경찰청 인천삼산경찰서 부개2파출소,인천광역시 부평구 충선로 49번길 
1615,경찰청 인천광역시경찰청 인천삼산경찰서 부개파출소,인천광역시 부평구 일신로 31
1616,경찰청 인천광역시경찰청 인천삼산경찰서 부흥지구대,인천광역시 부평구 부개로 4
1617,경찰청 인천광역시경찰청 인천삼산경찰서 중앙지구대,인천광역시 부평구 주부토로 10
1618,경찰청 인천광역시경찰청 인천서부경찰서,인천광역시 서구 탁옥로 77
1619,경찰청 인천광역시경찰청 인천서부경찰서 가석파출소,인천광역시 서구 서달로 121 
1620,경찰청 인천광역시경찰청 인천서부경찰서 가정지구대,인천광역시 서구 가정로406번길 25
1621,경찰청 인천광역시경찰청 인천서부경찰서 가좌지구대,인천광역시 서구 원적로 59
