"시군구명","어린이집코드","어린이집명","어린이집유형","운영현황","우편번호","상세주소","전화번호","팩스번호","홈페이지주소","보육실수","보육실 면적","놀이터수","CCTV총설치수","보육교직원수","정원","현원","시설 위도(좌표값)","시설 경도(좌표값)","통학차량운영여부","인가일자","휴지시작일자","휴지종료일자","폐지일자","데이터기준일자","제공서비스","반수-만0세","반수-만1세","반수-만2세","반수-만3세","반수-만4세","반수-만5세","반수-영아혼합(만0~2세)","반수-유아혼합(만3~5세)","반수-특수장애","반수-총계","아동수-만0세","아동수-만1세","아동수-만2세","아동수-만3세","아동수-만4세","아동수-만5세","아동수-영아혼합(만0~2세)","아동수-유아혼합(만3~5세)","아동수-특수장애","아동수-총계","근속년수-1년미만","근속년수-1년이상~2년미만","근속년수-2년이상~4년미만","근속년수-4년이상~6년미만","근속년수-6년이상","교직원현황-원장","교직원현황-보육교사","교직원현황-특수교사","교직원현황-치료교사","교직원현황-영양사","교직원현황-간호사","교직원현황-간호조무사","교직원현황-조리원","교직원현황-사무직원","교직원현황-총계","데이터수집일"
"양천구","11470000236","벽산한마음어린이집","가정","폐지","07929","서울특별시 양천구 월정로9길 20 203동 106호(신월동 양천벽산블루밍아파트)","02-6347-3434","02-6347-3434","http://cafe.naver.com/happy203106","3","56","0","5","0","20","0","37.51359608","126.8421863","미운영","2006-11-02","","","2019-02-28","2022-10-26","일반","1","1","1","0","0","0","3","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:56.0"
"양천구","11470000237","벽산어린이집","가정","정상","07929","서울특별시 양천구 월정로9길 20 203동 107호(신월동 양천벽산블루밍아파트)","02-2693-3584","0504-033-8874","","3","51","0","4","5","19","14","37.52497081688342","126.83897182218511","미운영","2006-11-02","","","","2022-10-26","일반","2","1","2","0","0","0","4","0","0","9","3","5","6","0","0","0","0","0","0","14","50","25","0","0","25","1","3","0","0","0","0","0","0","0","5","2022-10-26 22:03:56.0"
"마포구","11440000184","보내고싶은 어린이집","가정","정상","03968","서울특별시 마포구 월드컵로26길 57 이움아파트 102호 (성산동)","02-336-5254","02-336-5254","","3","60","0","7","8","20","16","37.55962783","126.9106296","미운영","2006-11-01","","","","2022-10-26","야간연장","3","1","0","0","0","0","4","0","0","8","4","5","0","0","0","0","7","0","0","16","43","29","29","0","0","1","6","0","0","0","0","0","0","0","8","2022-10-26 22:03:45.0"
"은평구","11380000286","해오름어린이집","민간","정상","122823","서울특별시 은평구 서오릉로15길 15-4","02-357-6445","02-357-6444","","4","185","0","8","5","49","15","37.61281488","126.9104636","운영","2006-11-01","","","","2022-10-26","야간연장","0","1","1","0","0","1","3","2","0","8","0","0","0","0","0","0","4","11","0","15","0","33","67","0","0","1","3","0","0","0","0","0","0","0","5","2022-10-26 22:03:26.0"
"관악구","11620000322","신원어린이집방과후교실","법인?단체등","폐지","151869","서울 관악구 신림1동 1577-3","02-867-6700","02-862-2009","","0","50","0","0","0","60","0","","","","2006-11-01","","","2010-10-01","2022-10-26","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:04:55.0"
"동작구","11590000209","믿음어린이집","가정","폐지","06961","서울특별시 동작구 성대로21길 5 (상도동)","02-823-2294","02-823-2294","","4","115","0","0","0","20","0","37.49838904","126.9371544","미운영","2006-10-31","","","2016-07-04","2022-10-26","야간연장","1","0","2","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 09:19:45.0"
"은평구","11380000281","성가정어린이집","민간","폐지","122880","서울특별시 은평구 갈현로5길 25-19","02-383-4827","02-383-4825","","6","143","0","9","0","49","0","37.60163795","126.9088373","운영","2006-10-27","","","2020-02-29","2022-10-26","일반","0","2","2","1","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:26.0"
"구로구","11530000286","잼나어린이집","가정","폐지","08281","서울특별시 구로구 벚꽃로78길 28-13 102호 (구로동 동남베스트빌)","02-857-8867","","","4","53","0","6","0","16","0","37.48917513","126.881921","운영","2006-10-27","","","2020-04-17","2022-10-26","야간연장","0","2","1","0","0","0","9","1","0","13","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:04:16.0"
"관악구","11620000333","휴먼시아어린이집","가정","폐지","08862","서울특별시 관악구 난곡로 55 201동 101호(신림동 관악산휴먼시아2단지아파트)  [난향동]","02-3281-7723","02-866-5859","","4","107","0","4","0","20","0","37.4597404539","126.9207531388","미운영","2006-10-26","","","2022-03-18","2022-10-26","일반","1","1","1","1","0","0","4","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:04:56.0"
"구로구","11530000270","상은어린이집","가정","정상","08373","서울특별시 구로구 도림로12길 12 101호 (구로동)","02-3281-9687","02-865-9687","junghee0505@.hanmail.net","2","33","0","3","2","10","4","37.48670983","126.8886958","미운영","2006-10-26","","","","2022-10-26","일반","1","1","0","0","0","0","5","0","0","7","0","0","0","0","0","0","4","0","0","4","0","50","0","50","0","1","1","0","0","0","0","0","0","0","2","2022-10-26 22:04:16.0"
"양천구","11470000254","사슴어린이집","민간","폐지","07923","서울특별시 양천구 곰달래로9길 12 (신월동)","02-2694-0978","-2698-1357","","2","159","0","5","0","37","0","37.53094835","126.8357","미운영","2006-10-25","","","2017-02-28","2022-10-26","일반","0","2","4","1","0","0","1","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:56.0"
"은평구","11380000290","하나몬테소리어린이집","민간","폐지","122891","서울특별시 은평구 증산로17길 25-1","02-375-1233","02-372-1232","www.cyworld.com/nasmi0512","6","138","0","15","0","49","0","37.59028791","126.9104173","운영","2006-10-23","","","2022-06-15","2022-10-26","일반","0","0","1","0","0","0","4","1","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:26.0"
"종로구","11110000102","가람어린이집","가정","폐지","03025","서울특별시 종로구 통일로 246-20 111동 101호9(무악동무악현대아파트)","02-723-4875","02-723-4875","","3","55","0","4","0","20","0","37.57449567216386","126.95951890157781","미운영","2006-10-20","","","2020-03-01","2022-10-26","일반","2","2","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:01:35.0"
"성북구","11290000277","한나사랑 어린이집","가정","폐지","02788","서울특별시 성북구 돌곶이로5길 3-2","02-967-6144","02-967-6144","","2","35","0","0","0","13","0","37.60538238","127.061585","미운영","2006-10-19","","","2015-12-31","2022-10-26","일반","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:02:46.0"
"강동구","11740000209","아기꿈사랑어린이집","가정","폐지","134751","서울 강동구 고덕1동 670 시영아파트 13동101호","02-429-0925","02-429-0925","","2","43","0","0","0","10","0","","","","2006-10-18","","","2011-04-26","2022-10-26","일반","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:05:36.0"
"강동구","11740000216","색종이어린이집","가정","폐지","05405","서울특별시 강동구 강동대로53길 66 한솔애리즈5차 102호 (성내동  438-56)","02-479-0003","02-479-0003","http://town.cyworld.com","3","132","0","4","0","20","0","37.52557328","127.1326282","미운영","2006-10-18","","","2017-02-28","2022-10-26","야간연장","1","2","1","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:05:35.0"
"영등포구","11560000241","무지개영재어린이집","민간","폐지","07261","서울특별시 영등포구 양산로17길 8 무지개 영재 어린이집 (당산동3가)","02-2675-0324","02-2675-0311","","22","659","1","0","0","240","0","37.52507803","126.8937065","운영","2006-10-18","","","2014-02-28","2022-10-26","일반","0","0","6","5","5","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:04:35.0"
"양천구","11470000235","누리안어린이집","민간","폐지","07929","서울특별시 양천구 월정로9길 12 (신월동)","02-2698-9600","02-2698-8853","http//cafe.daum.net/i-onekidsland","3","274","2","8","0","64","0","37.52515111","126.8398187","운영","2006-10-17","","","2019-03-01","2022-10-26","일반","2","1","2","0","1","0","1","1","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:56.0"
"동대문구","11230000269","은초롱어린이집","가정","폐지","02435","서울특별시 동대문구 망우로 135 101동 103호(휘경동 휘경동양12차아파트)","02-2243-0011","02-2243-0011","","3","59","0","4","0","20","0","37.59238745","127.0675888","미운영","2006-10-17","","","2020-10-31","2022-06-15","야간연장","0","2","0","0","0","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-06-15 09:29:56.0"
"영등포구","11560000223","탄탄어린이집","가정","폐지","07347","서울특별시 영등포구 신길로42가길 3-1","02-846-7123","02-846-0133","jung1790 @ hanmail.net","2","32","0","0","0","12","0","37.50862568","126.9117128","미운영","2006-10-17","","","2015-07-20","2022-10-26","일반","0","0","0","1","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:04:36.0"
"구로구","11530000273","아이꿈어린이집","가정","폐지","08253","서울특별시 구로구 고척로 49 206동 104호(오류동 동부골든아파트)","02-2684-4722","02-2684-4722","","3","55","0","4","0","19","0","37.49927744","126.8395847","미운영","2006-10-16","","","2022-03-14","2022-10-26","야간연장","1","3","3","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:04:16.0"
"은평구","11380000280","해사랑어린이집","가정","폐지","03389","서울특별시 은평구 역말로9길 35 (대조동)","02-383-2238","","http://sunny.lovepc.net/","3","48","0","6","0","18","0","37.61526042","126.9221568","미운영","2006-10-13","","","2022-03-25","2022-10-26","일반","1","1","1","1","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:26.0"
"금천구","11545000186","물빛어린이집","가정","정상","08648","서울특별시 금천구 시흥대로40마길 23-3 (시흥5동)","02-802-8748","","","4","73","0","5","6","20","12","37.44758825","126.9086071","운영","2006-10-13","","","","2022-10-26","일반","1","0","0","0","0","0","0","1","0","2","3","0","0","0","0","0","0","9","0","12","60","20","0","0","20","1","4","0","0","0","0","0","0","0","6","2022-10-26 22:04:25.0"
"양천구","11470000234","금강햇살어린이집","가정","정상","07916","서울특별시 양천구 남부순환로64길 23 101동 110호(신월동 금강아파트)","02-2606-3008","02-2606-3008","hkmwms@naver.com","3","85","1","4","5","19","12","37.5268513","126.8334105","미운영","2006-10-12","","","","2022-10-26","일반","0","1","0","0","0","0","3","0","0","4","0","5","0","0","0","0","7","0","0","12","75","0","0","25","0","1","3","0","0","0","0","0","0","0","5","2022-10-26 22:03:56.0"
"관악구","11620000319","꿈여울어린이집","가정","정상","08715","서울특별시 관악구 은천로 93 207동 102호(봉천동 벽산블루밍아파트) [은천동]","02-889-8893","02-889-8893","cafe.daum.net/ggum-yeoul","3","56","0","4","8","19","16","37.49029069810669","126.94382435134157","운영","2006-10-12","","","","2022-10-26","일반","3","2","1","0","0","0","4","0","0","10","3","7","6","0","0","0","0","0","0","16","50","17","17","0","17","1","5","0","0","0","0","0","0","0","8","2022-10-26 22:04:55.0"
"강서구","11500000283","포도원어린이집","가정","정상","07509","서울특별시 강서구 금낭화로23길 8 110동 103호(방화동 동성아파트)","02-6092-2214","02-6092-2214","","3","60","0","4","8","19","18","37.57956404","126.8121772","미운영","2006-10-10","","","","2022-10-26","일반","2","4","1","0","0","0","1","0","0","8","3","9","4","0","0","0","2","0","0","18","0","14","29","0","57","1","6","0","0","0","0","0","0","0","8","2022-10-26 22:04:07.0"
"광진구","11215000208","광장사임당어린이집","가정","폐지","04983","서울특별시 광진구 아차산로 549 1003동 101호(광장동 현대파크빌)","02-458-7393","02-458-7393","http://cafe.naver.com/gjsaimdang1","3","86","0","4","0","20","0","37.54387933465931","127.10198056642628","미운영","2006-10-10","","","2019-05-31","2022-10-26","일반","0","2","1","1","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:02:15.0"
"서초구","11650000155","아가야어린이집","가정","정상","06564","서울특별시 서초구 방배중앙로15길 22 1층 (방배동)","02-594-3926","","","4","64","0","7","8","18","18","37.48808326369597","126.98707817134402","미운영","2006-10-10","","","","2022-10-26","야간연장휴일보육","3","2","1","0","0","0","2","0","0","8","5","5","5","0","0","0","3","0","0","18","29","14","14","0","43","1","6","0","0","0","0","0","0","0","8","2022-10-26 22:05:05.0"
"은평구","11380000279","금호어린이집","가정","폐지","122011","서울 은평구 응암1동 금호@ 105-101","02-359-4346","","www.cyworld.com/kumhobaby","3","41","0","0","0","13","0","","","","2006-10-09","","","2013-03-18","2022-10-26","일반","0","1","1","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:26.0"
"강북구","11305000215","예닮뜰 어린이집","가정","정상","01145","서울특별시 강북구 오현로 207 404동 108호(번동 주공아파트)","02-985-9920","02-987-9920","http://www.iyedam.net","3","59","1","4","4","15","8","37.6308928665","127.0386809408","미운영","2006-10-09","","","","2022-10-26","야간연장","0","1","1","0","0","0","2","0","0","4","0","3","5","0","0","0","0","0","0","8","33","33","0","0","33","1","2","0","0","0","0","0","0","0","4","2022-10-26 22:02:55.0"
"관악구","11620000318","예쁜친구어린이집","가정","정상","08862","서울특별시 관악구 난곡로 55 207동 101호(신림동 관악산휴먼시아2단지아파트)","02-6346-5083","02-6346-5083","","4","101","0","4","5","20","13","37.46573725","126.9449295","미운영","2006-10-04","","","","2022-10-26","일반","1","1","1","0","0","0","0","0","0","3","2","4","7","0","0","0","0","0","0","13","0","0","25","75","0","1","3","0","0","0","0","0","0","0","5","2022-10-26 22:04:55.0"
"영등포구","11560000222","엠비씨푸르니어린이집","직장","폐지","07322","서울특별시 영등포구 여의나루로 7 3동 103호(여의도동 광장아파트)","02-784-2207","","www.puruni.com","3","56","2","0","0","20","0","37.52078177","126.920963","미운영","2006-10-02","","","2014-02-26","2022-10-26","일반","0","2","2","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:04:36.0"
"중랑구","11260000234","하늘꿈어린이집","가정","폐지","02192","서울특별시 중랑구 용마산로86길 9-27 101동 102호(면목동 신성미소지움아파트)","02-2207-5294","","","4","80","0","4","0","17","0","37.58719902","127.0960521","미운영","2006-10-02","","","2021-09-01","2022-10-26","일반","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:02:35.0"
