연번,지방청,경찰서,관서명,급지,구분,경찰_전화번호,경찰_주소
1301,전북청,정읍,상동,2,지구대,063-535-3586,전라북도 정읍시  상사3길 22
1302,전북청,정읍,태인,2,파출소,063-534-4112,전라북도 정읍시 태인면 태인로 41
1303,전북청,정읍,북면,2,파출소,063-535-0112,전라북도 정읍시 북면 정읍북로 554 북면파출소
1304,전북청,정읍,칠보,2,파출소,063-534-3112,전라북도 정읍시 칠보면 칠보중앙로 97 칠보파출소
1305,전북청,정읍,산외,2,파출소,063-537-5112,전라북도 정읍시 칠보면 산외로 438
1306,전북청,정읍,산내,2,파출소,063-538-4112,전라북도 정읍시 산내면 능교신기길2
1307,전북청,정읍,농소,2,파출소,063-535-2112,전라북도 정읍시  충정로 545
1308,전북청,정읍,입암,2,파출소,063-534-0112,전라북도 정읍시 입암면 정읍남로 501 입암파출소
1309,전북청,정읍,과교,2,파출소,063-535-1112,전라북도 정읍시  정읍사로 145
1310,전북청,정읍,고부,2,파출소,063-536-0112,전라북도 정읍시 고부면 영주로 542
1311,전북청,정읍,이평,2,파출소,063-534-1112,"전라북도 정읍시  황토현로 304번지 ""이평파출소"""
1312,전북청,정읍,신태인,2,파출소,063-571-0112,전라북도 정읍시 신태인읍 신태인중앙로 30
1313,전북청,정읍,감곡,2,파출소,063-571-3112,전라북도 정읍시 감곡면 원삼1길 33
1314,전북청,정읍,소성,2,파출소,063-537-6112,전라북도 정읍시 소성면 보화1길 118
1315,전북청,정읍,역전,2,지구대,063-536-3112,전라북도 정읍시  서부산업도로 303
1316,전북청,남원,중앙,2,지구대,063-633-4837,전라북도 남원시  충정로 43
1317,전북청,남원,도통,2,지구대,063-635-8112,전라북도 남원시  요천로 1812 
1318,전북청,남원,금지,2,파출소,063-635-1112,전라북도 남원시 금지면 요천로 527
1319,전북청,남원,운봉,2,파출소,063-634-0112,전라북도 남원시 운봉읍 운성로 30
1320,전북청,남원,인월,2,파출소,063-636-2112,전라북도 남원시 인월면 인월로 56
1321,전북청,남원,산내,2,파출소,063-636-3112,전라북도 남원시 산내면 대정길 119
1322,전북청,남원,아영,2,파출소,063-625-5112,전라북도 남원시 아영면 아백로 363
1323,전북청,남원,송동,2,파출소,063-634-6112,전라북도 남원시 송동면 송기길 58
1324,전북청,남원,대강,2,파출소,063-625-9112,전라북도 남원시 금지면 섬진로 885
1325,전북청,남원,사매,2,파출소,063-634-8112,전라북도 남원시 사매면 덕오로 100
1326,전북청,남원,보절,2,파출소,063-634-4112,전라북도 남원시 보절면 신흥2길 11
1327,전북청,김제,신풍,2,지구대,063-547-3112,전라북도 김제시 금성8길 21
1328,전북청,김제,월촌,2,지구대,063-547-7112,전라북도 김제시 부량면 벽골제로 837
1329,전북청,김제,백산,2,파출소,063-542-8112,전라북도 김제시 백산면 백산로 52-1
1330,전북청,김제,용지,2,파출소,063-542-1112,전라북도 김제시 용지면 용지로 447
1331,전북청,김제,공덕,2,파출소,063-542-6112,전라북도 김제시 공덕면 유강로 221
1332,전북청,김제,백구,2,파출소,063-542-2112,전라북도 김제시 번영로 2503
1333,전북청,김제,금산,2,파출소,063-543-5112,전라북도 김제시 금산면 원평로 85
1334,전북청,김제,금구,2,파출소,063-546-5112,전라북도 김제시 금구면 봉두로 77
1335,전북청,김제,봉남,2,파출소,063-543-8112,전라북도 김제시 금산면 봉남로 415
1336,전북청,김제,만경,2,파출소,063-542-5112,전라북도 김제시 만경읍 두내산로 53
1337,전북청,김제,진봉,2,파출소,063-543-4112,전라북도 김제시 성덕면 지평선로 1748
1338,전북청,김제,죽산,2,파출소,063-546-2112,전라북도 김제시 죽산면 죽산로 119-7
1339,전북청,완주,소양,2,파출소,063-244-0112,전라북도 완주군 소양면 소양로 228
1340,전북청,완주,상관,2,파출소,063-219-1619,전라북도 완주군 상관면 신리로 83
1341,전북청,완주,이서,2,파출소,063-222-9112,전라북도 완주군 이서면 이서로 51
1342,전북청,완주,고산,2,파출소,063-263-4112,전라북도 완주군 고산면 고산로 93
1343,전북청,완주,화산,2,파출소,063-263-5112,전라북도 완주군 화산면 화산로 860
1344,전북청,완주,운주,2,파출소,063-263-7112,전라북도 완주군 운주면 운주로 120
1345,전북청,완주,구이,2,파출소,063-221-9112,전라북도 완주군 구이면 상하학길 5번지
1346,전북청,완주,둔산,2,파출소,063-261-0112,전라북도 완주군 봉동읍 둔산3로 94
1347,전북청,완주,봉동,2,파출소,063-261-2112,전라북도 완주군 봉동읍 봉동동서로 145 봉동파출소
1348,전북청,완주,용진,2,파출소,063-244-7112,전라북도 완주군 용진면 완주로 198
1349,전북청,완주,삼례,2,파출소,063-291-0112,전라북도 완주군 삼례읍 삼례역로 29
1350,전북청,고창,모양,3,지구대,063-564-2430,전라북도 고창군 고창읍 남구1길 14 모양지구대
1351,전북청,고창,대산,3,파출소,063-562-8112,전라북도 고창군 대산면 고산성로 4번지 대산파출소
1352,전북청,고창,공음,3,파출소,063-562-7112,전라북도 고창군 공음면 공음길 39-1 공음파출소
1353,전북청,고창,성송,3,파출소,063-563-1112,전라북도 고창군 성송면 대성로 777 성송파출소
1354,전북청,고창,아산,3,파출소,063-562-5112,전라북도 고창군 아산면 녹두로 796 아산파출소
1355,전북청,고창,해리,3,파출소,063-563-6112,전라북도 고창군 해리면 해리중앙로 49 해리파출소
1356,전북청,고창,무장,3,파출소,063-562-9112,전라북도 고창군 무장읍성길 55 무장파출소
1357,전북청,고창,흥덕,3,파출소,063-562-6112,전라북도 고창군 흥덕면 선운대로 3759 흥덕파출소
1358,전북청,고창,부안,3,파출소,063-562-2112,전라북도 고창군 부안면 복분자로 873 부안파출소
1359,전북청,부안,서림,3,지구대,063-584-2271,전라북도 부안군 부안읍 석정로 154 서림지구대
1360,전북청,부안,진서,3,파출소,063-582-7112,전라북도 부안군 진서면 곰소8길 14 진서파출소
1361,전북청,부안,보안,3,파출소,063-582-3112,전라북도 부안군 보안면 부안로 1154 보안파출소
1362,전북청,부안,줄포,3,파출소,063-582-0112,전라북도 부안군 줄포면 줄포1길 4 줄포파출소
1363,전북청,부안,위도,3,파출소,063-583-3912,전라북도 부안군 위도면 위도로 247 위도파출소
1364,전북청,부안,격포,3,파출소,063-582-8712,전라북도 부안군 변산면 격포로 180 격포파출소
1365,전북청,부안,하서,3,파출소,063-582-4112,전라북도 부안군 하서면 하서길 52 하서파출소
1366,전북청,부안,계화,3,파출소,063-584-0112,전라북도 부안군 계화면 간재로 399 계화파출소
1367,전북청,부안,상서,3,파출소,063-582-5112,전라북도 부안군 상서면 부안로 1991 상서파출소
1368,전북청,부안,주산,3,파출소,063-582-6112,전라북도 부안군 주산면 선돌로 325 주산파출소
1369,전북청,임실,오수,3,지구대,063-640-0611,전라북도 임실군 오수면 충효로 2095-7
1370,전북청,임실,운수,3,파출소,063-644-6112,전라북도 임실군 임실읍 봉황로 212
1371,전북청,임실,강진,3,파출소,063-644-9112,전라북도 임실군 강진면 강운로 143
1372,전북청,임실,하운암,3,파출소,063-643-3901,전라북도 임실군 운암면 강운로 1018
1373,전북청,임실,관촌,3,파출소,063-643-0011,전라북도 임실군 관촌면 사선로 35
1374,전북청,임실,신평,3,파출소,063-643-7112,전라북도 임실군 신평면 가덕로 665
1375,전북청,순창,팔덕,3,파출소,063-652-5112,"전라북도 순창군 팔덕면 강천로 334, 팔덕파출소"
1376,전북청,순창,쌍치,3,파출소,063-652-2112,"전라북도 순창군 쌍치면 쌍계로 25번지, 쌍치파출소"
1377,전북청,순창,복흥,3,파출소,063-652-8112,전라북도 순창군 복흥면 추령로 1147 복흥파출소
1378,전북청,순창,구림,3,파출소,063-652-9112,"전라북도 순창군 구림면 구림로 469, 구림파출소"
1379,전북청,순창,남계,3,파출소,063-653-2304,"전라북도 순창군 순창읍 남계로 30, 남계파출소"
1380,전북청,순창,순화,3,파출소,063-652-0112,"전라북도 순창군 순창읍 장류로 338, 순화파출소 "
1381,전북청,순창,동계,3,파출소,063-652-4112,"전라북도 순창군 동계면 충효로 347, 동계파출소 "
1382,전북청,진안,동향안천,3,파출소,063-430-0615,전라북도 진안군 동향면 양지길 35 (동향안천파출소)
1383,전북청,진안,마령,3,파출소,063-430-0616,전라북도 진안군 마령면 임진로 2100(마령파출소)
1384,전북청,진안,백운,3,파출소,063-430-0617,전라북도 진안군 백운면 임진로 1338(백운파출소)
1385,전북청,진안,성수,3,파출소,063-430-0618,전라북도 진안군 성수면 관진로 771 (성수파출소)
1386,전북청,진안,부귀,3,파출소,063-430-0612,전라북도 진안군 부귀면 부귀로 335 (부귀파출소)
1387,전북청,진안,주천용담,3,파출소,063-430-0614,전라북도 진안군 주천면 동상주천로 2201 (주천용담파출소)
1388,전북청,진안,마이,3,파출소,063-430-0611,전라북도 진안군 진안읍 진무로 1018(마이파출소)
1389,전북청,진안,정천상전,3,파출소,063-430-0613,전라북도 진안군 정천면 봉학로 105(정천상전파출소)
1390,전북청,장수,장수,3,파출소,063-352-5112,전라북도 장수군 장수읍 장천로 228 
1391,전북청,장수,번암,3,파출소,063-353-0112,전라북도 장수군 번암면 장수로 474
1392,전북청,장수,산서,3,파출소,063-351-4112,전라북도 장수군 산서면 비행로 20
1393,전북청,장수,장계,3,파출소,063-352-0112,전라북도 장수군 장계면 한들로 97
1394,전북청,장수,천천,3,파출소,063-352-0612,전라북도 장수군 천천면 천천로 67 
1395,전북청,장수,계북,3,파출소,063-352-1112,전라북도 장수군 계북면 장무로 953
1396,전북청,무주,주계,3,파출소,063-320-1311,전라북도 무주군 무주읍 적천로 367 
1397,전북청,무주,설천,3,파출소,063-320-1313,전라북도 무주군 설천면 무설로 1549 
1398,전북청,무주,구천,3,파출소,063-320-1314,전라북도 무주군 설천면 구천동1로 160
1399,전북청,무주,안성,3,파출소,063-320-1312,전라북도 무주군 안성면 안성로 274
1400,전북청,무주,적상,3,파출소,063-320-1316,전라북도 무주군 적상면 적상산로 37 적상파출소
1401,전북청,무주,무풍,3,파출소,063-320-1315,전라북도 무주군 무풍면 현내로 203
1402,전북청,무주,부남,3,파출소,063-320-1317,전라북도 무주군 부남면 부남로 856
1403,전남청,목포,하당,1,지구대,061-281-1613,전라남도 목포시  하당로 62
1404,전남청,목포,흑산,1,파출소,061-275-9112,전라남도 신안군 흑산면 예리1길 80-4
1405,전남청,목포,하의,1,파출소,061-275-4112,전라남도 신안군 하의면 곰실길 19
1406,전남청,목포,안좌,1,파출소,061-262-9112,전라남도 신안군 안좌면 안좌동부길 832
1407,전남청,목포,팔금,1,파출소,061-271-1112,전라남도 신안군 팔금면 탑목개길 149
1408,전남청,목포,지도,1,파출소,061-275-0112,전라남도 신안군 지도읍 읍내길 79
1409,전남청,목포,임자,1,파출소,061-275-3112,전라남도 신안군 임자면 진리길 1
1410,전남청,목포,자은,1,파출소,061-271-8112,전라남도 신안군 자은면 구영2길 71 
1411,전남청,목포,암태,1,파출소,061-271-1612,전라남도 신안군 암태면 중부로 1827-2
1412,전남청,목포,비금,1,파출소,061-275-5112,전라남도 신안군 비금면 읍동길 39
1413,전남청,목포,도초,1,파출소,061-275-2112,전라남도 신안군 도초면 서남문로1523
1414,전남청,목포,장산,1,파출소,061-271-2612,전라남도 신안군 장산면 장산로 365
1415,전남청,목포,가거,1,파출소,061-246-5900,전라남도 신안군 흑산면 가거도길 41-2
1416,전남청,목포,압해,1,파출소,061-271-0612,전라남도 신안군 압해읍 압해로 864
1417,전남청,목포,증도,1,파출소,061-271-7612,전라남도 신안군 증도면 문준경길208
1418,전남청,목포,신의,1,파출소,061-271-6512,전라남도 신안군 신의면 상동길 31 
1419,전남청,목포,역전,1,파출소,061-244-1475,전라남도 목포시  영산로 88-1
1420,전남청,목포,중앙,1,파출소,061-244-1292,전라남도 목포시  영산로121번길 61
1421,전남청,목포,연동,1,파출소,061-276-1697,전라남도 목포시  영산로 259
1422,전남청,목포,삼학,1,파출소,061-244-1142,전라남도 목포시  삼학로 151
1423,전남청,목포,산정,1,파출소,061-273-3474,전라남도 목포시  마파지로 90
1424,전남청,목포,죽교,1,파출소,061-244-1365,전라남도 목포시  북항로 117
1425,전남청,목포,용당,1,파출소,061-276-1072,전라남도 목포시  양을로 239 
1426,전남청,목포,상동,1,파출소,061-276-0112,전라남도 목포시  영산로 495-2
1427,전남청,목포,이로,1,파출소,061-272-0112,전라남도 목포시  하당로 252
1428,전남청,목포,부주,1,파출소,061-284-9112,전라남도 목포시 남악1로42번길 21
1429,전남청,여수,쌍봉,1,지구대,061-685-0112,전라남도 여수시  흥국로 19
1430,전남청,여수,소라,1,파출소,061-683-9212,전라남도 여수시 소라면 덕양로 452
1431,전남청,여수,삼일,1,파출소,061-691-0112,전라남도 여수시 중흥4로 20-10
1432,전남청,여수,돌산,1,파출소,061-644-0112,전라남도 여수시 돌산읍 돌산로 1258-3
1433,전남청,여수,화양,1,파출소,061-682-6112,전라남도 여수시 화양면 나진길 14-12
1434,전남청,여수,율촌,1,파출소,061-682-7112,전라남도 여수시 율촌면 율촌로 103
